KMeans_Cluster,Performance_Gls,Performance_Ast,Performance_GA,Performance_GPK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxGxAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_GA,Per_90_Minutes_GPK,Per_90_Minutes_GAPK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xGxAG,Per_90_Minutes_npxG,Per_90_Minutes_npxGxAG
0,0.661231294791126,-0.0875510560634865,0.437913726384663,0.7341065020636147,0.059501428636427,0.1179382240966853,-0.344293385328242,-0.1215205745634926,0.7378061710632415,0.8220390914162159,0.0234298187869285,0.5750053795575734,0.1041874163248731,-0.5684591670649682,0.5506852973842521,1.0680303216213376,0.0806953431755759,0.8172463540404856,1.132485135816371,0.8430915470428455,1.167666600439465,0.2623757801620973,0.9700600319129692,1.2490323908667222,1.0040493639349803
1,-0.558542289347523,-0.6718886006802296,-0.6859081552892778,-0.5605908375026869,-0.2702859272696615,-0.2923562991985173,-0.0105827696846492,0.0333599980729404,-0.5820983392147805,-0.5950574273550553,-0.7148170782084712,-0.7303296728536008,-0.6213935390654189,-0.286404428789704,-0.7526455136983758,-0.607486642232402,-0.6992095124599135,-0.7552000201973931,-0.6014235095174956,-0.7605711842446449,-0.6347580055409175,-0.7662757762113326,-0.785336528964663,-0.6397272326434718,-0.7984687482938178
2,0.5398568647303538,1.9705332701715128,1.2227010425688964,0.6033575369245977,0.033781600124551,0.0434443545671897,0.0562383520059878,-0.0250073739259204,0.5505503093624012,0.6270418434630475,2.0251874018127074,1.341306209523666,1.7775269837256196,1.0001575520679733,1.599709863507548,0.3939600050393484,1.7156056939514168,1.0536525170164774,0.4343818577168052,1.131906701556437,0.3997972229843468,1.792443287601096,1.0386318084658157,0.4525698123668719,1.1301686832012554
3,5.24164996495387,2.092887538749562,4.65216100437644,4.588466008806784,5.022619933179157,5.059677140718247,-0.3918776048244508,-0.420476098489631,5.392296904307691,4.8642173216890985,2.125749428002189,4.298327306816526,0.9584313396914338,0.0692343730793795,1.7536872691104233,4.3083954032244165,1.5556534836332334,3.8446479046968136,3.624025549451664,3.324770648509923,4.430586787563295,1.5532704051923447,3.916966159272471,3.8339435604079606,3.428975722915303
4,2.417418824778508,1.1412359027385024,2.2201218929816964,2.561779327416428,0.668853726906101,0.8457240457949395,-0.2485584675322981,-0.1072845972336765,2.300329401379717,2.437889952040681,0.9555034055455726,2.107744536318686,0.7056390790550856,-0.2510442388606245,1.3408899659687024,2.389560781889582,1.080187706014408,2.233487485345019,2.463778428691477,2.266804560334745,2.254975371095708,0.887020341023935,2.0285454737084643,2.316443402373418,2.045281934904112
5,1.788061440013761,1.371009073896598,1.865362718994696,0.658579646957321,5.065581126172638,4.896447305126005,0.4188165051109581,-0.0661584405030966,1.9377011557537052,0.9025300384787208,1.81880749840316,1.4355978548994626,0.8430210063278167,1.2967667027943406,1.1535226383012092,1.3205623969052904,0.8736449637565177,1.3551033693783878,0.3372927221178891,0.654242999448965,1.4281754386406484,1.1930391782726864,1.5461042928115545,0.5113833923815725,0.9007134487374777
6,-0.2749279002806603,0.1027665366863073,-0.153958947384476,-0.2615660585201202,-0.1861725405464712,-0.2022063039812316,0.1542573183439177,0.0389090234245934,-0.2669473033728581,-0.2537767670671975,0.1111362814983649,-0.1245503243464914,0.1449386953961203,0.3028197754108881,0.0568110313616265,-0.2684491089368188,0.1920744027393629,-0.1127040552410484,-0.2522280678233036,-0.0894255285128247,-0.2568750146027013,0.2098522625787844,-0.1029644080843043,-0.2391075391955991,-0.0768175978401128
